Date,Close,High,Low,Open,Volume,MA7,MA30,Return_Harian
2023-04-14,2002.199951171875,2047.800048828125,1995.0,2041.0,718,2011.585728236607,1947.136669921875,-1.9154507774933327
2023-04-17,1994.199951171875,2007.5999755859375,1983.199951171875,2002.699951171875,554,2007.7714320591517,1952.0200032552084,-0.39956049321235865
2023-04-18,2007.4000244140625,2007.4000244140625,1996.9000244140625,1996.9000244140625,72,2007.1285749162946,1957.336669921875,0.661923255711172
2023-04-19,1995.199951171875,2006.4000244140625,1969.800048828125,2005.699951171875,61,2008.0,1963.380000813802,-0.607754961333562
2023-04-20,2007.5999755859375,2007.5999755859375,1998.0,1998.0,164,2008.3999895368304,1969.8766682942708,0.621492818641034
2023-04-21,1979.5,1996.199951171875,1974.0999755859375,1996.199951171875,132,2003.914271763393,1974.8833333333334,-1.3996800123359354
2023-04-24,1989.0999755859375,1989.800048828125,1977.4000244140625,1981.300048828125,145,1996.4571184430804,1979.119999186198,0.484969718915762
2023-04-25,1994.0,1999.0999755859375,1982.300048828125,1995.699951171875,306,1995.2856968470983,1981.8633341471354,0.24634379740611223
2023-04-26,1985.699951171875,1998.800048828125,1985.5999755859375,1997.800048828125,615,1994.0714111328125,1984.5133341471353,-0.416251194991224
2023-04-27,1989.9000244140625,2002.300048828125,1979.9000244140625,1990.5999755859375,355,1991.5714111328125,1986.6233357747396,0.2115160067214017
2023-04-28,1990.0999755859375,1990.0999755859375,1977.699951171875,1986.9000244140625,152,1990.8428431919642,1988.9933349609375,0.010048302398191211
2023-05-01,1983.4000244140625,2005.0,1976.9000244140625,1980.0999755859375,210,1987.385707310268,1989.4466674804687,-0.3366640497496798
2023-05-02,2014.300048828125,2018.0,1994.699951171875,1994.699951171875,1896,1992.357142857143,1990.6166707356772,1.5579320375974648
2023-05-03,2028.5999755859375,2035.0999755859375,2015.199951171875,2017.0999755859375,1349,1998.0,1993.636669921875,0.7099203897717121
2023-05-04,2048.0,2072.0,2040.0,2045.0,930,2005.7142857142858,1997.0100016276042,0.9563257738115283
2023-05-05,2017.4000244140625,2046.4000244140625,2004.300048828125,2046.4000244140625,59,2010.2428676060267,1997.7966674804688,-1.4941394329071045
2023-05-08,2026.300048828125,2026.300048828125,2022.5,2022.5,3,2015.44287109375,1999.2700032552084,0.4411630963793378
2023-05-09,2036.199951171875,2037.300048828125,2025.9000244140625,2026.5999755859375,241,2022.0285818917412,2002.0633341471355,0.4885704044411021
2023-05-10,2030.5,2044.300048828125,2029.5,2032.300048828125,248,2028.7571498325892,2004.0,-0.27993081762891503
2023-05-11,2014.699951171875,2038.300048828125,2014.0,2034.0999755859375,90,2028.8142787388392,2005.619999186198,-0.7781358693979334
2023-05-12,2014.5,2014.5,2014.5,2014.5,115,2026.7999965122767,2006.7599975585938,-0.009924612931011545
2023-05-15,2018.0,2018.0,2013.800048828125,2013.800048828125,3,2022.5142822265625,2008.393330891927,0.17374038222883748
2023-05-16,1988.4000244140625,1988.4000244140625,1988.4000244140625,1988.4000244140625,49,2018.3714250837054,2008.543330891927,-1.4667976008888806
2023-05-17,1980.699951171875,1983.5999755859375,1980.699951171875,1983.5999755859375,13,2011.8571254185267,2007.1599975585937,-0.38724970567511896
2023-05-18,1956.5,1956.800048828125,1956.5,1956.5,23,2000.4714181082588,2005.013330078125,-1.2217878410890615
2023-05-19,1978.699951171875,1978.699951171875,1960.0,1960.0,106,1993.0714111328125,2003.9066609700521,1.1346767785266998
2023-05-22,1974.800048828125,1980.5,1974.800048828125,1980.5,8,1987.3714250837054,2003.4299967447917,-0.19709417496271975
2023-05-23,1972.4000244140625,1972.4000244140625,1972.4000244140625,1972.4000244140625,1,1981.357142857143,2002.3499959309895,-0.1215325275835788
2023-05-24,1962.800048828125,1975.4000244140625,1962.800048828125,1975.4000244140625,189,1973.471435546875,2000.7466634114583,-0.48671544651746057
2023-05-25,1943.0999755859375,1943.0999755859375,1943.0999755859375,1943.0999755859375,1,1967.0,1997.4733276367188,-1.0036719356079749
2023-05-26,1944.0999755859375,1948.4000244140625,1944.0999755859375,1948.199951171875,166036,1961.7714320591517,1995.5366617838542,0.05146415586252395
2023-05-30,1958.0,1962.5999755859375,1931.0,1942.699951171875,37838,1961.9857177734375,1994.3299967447917,0.7149850619113884
2023-05-31,1963.9000244140625,1973.0,1953.0,1958.199951171875,5959,1959.8714425223213,1992.8799967447917,0.30132913248530624
2023-06-01,1978.0,1983.0,1954.300048828125,1963.199951171875,750,1960.328578404018,1992.3066650390624,0.7179579108230971
2023-06-02,1952.4000244140625,1982.5,1947.4000244140625,1977.0999755859375,356,1957.471435546875,1990.4666666666667,-1.2942353683487062
2023-06-05,1958.0,1961.9000244140625,1937.800048828125,1947.5,713,1956.7857142857142,1989.75,0.28682521593483834
2023-06-06,1965.5,1965.5,1958.800048828125,1960.800048828125,164,1959.9857177734375,1988.9633341471354,0.3830439223697635
2023-06-07,1942.699951171875,1968.4000244140625,1940.699951171875,1959.0,139,1959.7857142857142,1987.2533325195313,-1.1600126597875904
2023-06-08,1963.5999755859375,1969.0,1943.0999755859375,1943.199951171875,433,1960.5857107979912,1986.5166666666667,1.0758235929050786
2023-06-09,1962.199951171875,1969.800048828125,1960.300048828125,1965.0999755859375,49,1960.3428431919642,1985.593330891927,-0.07129886084077386
2023-06-12,1955.300048828125,1963.5,1951.4000244140625,1959.699951171875,212,1957.0999930245537,1984.4333333333334,-0.3516411433824196
2023-06-13,1944.5999755859375,1967.5,1940.300048828125,1960.5999755859375,343,1955.9857003348213,1983.139998372396,-0.5472343361623944
2023-06-14,1955.300048828125,1958.199951171875,1940.300048828125,1946.199951171875,202,1955.5999930245537,1981.1733317057292,0.550245468298094
2023-06-15,1957.800048828125,1958.800048828125,1926.0,1941.699951171875,329,1954.5,1978.8133341471355,0.12785761456397537
2023-06-16,1958.4000244140625,1962.9000244140625,1953.5,1961.4000244140625,119,1956.7428676060267,1975.8266682942708,0.030645396413020443
2023-06-20,1935.5,1958.5999755859375,1931.300048828125,1958.5999755859375,193,1952.7285853794642,1973.0966674804688,-1.1693231274807592
2023-06-21,1933.300048828125,1936.800048828125,1920.0,1935.5999755859375,557,1948.6000279017858,1969.9966674804687,-0.11366319668689728
2023-06-22,1912.699951171875,1921.0,1912.0999755859375,1920.0,237,1942.5142996651787,1965.880000813802,-1.0655406370437381
2023-06-23,1919.0999755859375,1932.5,1918.699951171875,1918.699951171875,105,1938.8714425223213,1962.1666666666667,0.334606816408467
2023-06-26,1923.699951171875,1928.5,1922.5,1922.9000244140625,71,1934.357142857143,1959.1333333333334,0.23969442157556475
2023-06-27,1914.0,1929.4000244140625,1914.0,1927.0,49,1928.0999930245537,1955.7833333333333,-0.5042341018913099
2023-06-28,1912.300048828125,1912.300048828125,1912.300048828125,1912.300048828125,628,1921.5142822265625,1952.2600016276042,-0.08881667564655249
2023-06-29,1909.199951171875,1909.9000244140625,1892.5,1909.9000244140625,289,1917.7571323939733,1949.619999186198,-0.16211355839005348
2023-06-30,1921.0999755859375,1921.0999755859375,1900.5999755859375,1908.5999755859375,445,1916.0142647879463,1947.6333333333334,0.623299011020717
2023-07-03,1921.699951171875,1929.5,1917.9000244140625,1917.9000244140625,41,1917.2999790736608,1946.4733317057292,0.031230836164808373
2023-07-05,1919.5999755859375,1933.9000244140625,1914.699951171875,1923.5,193,1917.3714076450892,1944.5033325195313,-0.10927697555785931
2023-07-06,1908.699951171875,1910.199951171875,1903.199951171875,1909.300048828125,81,1915.228550502232,1942.2999959309896,-0.5678279096005601
2023-07-07,1926.199951171875,1934.0999755859375,1913.4000244140625,1913.4000244140625,61,1916.971400669643,1940.7599934895834,0.9168544269755774
2023-07-10,1925.0,1926.0999755859375,1912.300048828125,1923.5999755859375,269,1918.785679408482,1939.4999918619792,-0.06229629333885933
2023-07-11,1931.300048828125,1937.0,1924.199951171875,1925.0,142,1921.942836216518,1939.1066609700522,0.32727526379869865
2023-07-12,1956.199951171875,1958.0,1932.199951171875,1932.300048828125,132,1926.9571184430804,1939.5099934895834,1.2892819196508976
2023-07-13,1959.199951171875,1961.0999755859375,1953.0,1961.0999755859375,121,1932.3142613002233,1939.5499918619792,0.15335855612319538
2023-07-14,1960.0999755859375,1960.5999755859375,1952.699951171875,1958.4000244140625,94,1938.0999755859375,1939.4233235677084,0.04593836445965227
2023-07-17,1952.4000244140625,1956.5,1946.5999755859375,1954.0,29,1944.3428431919642,1938.5699910481771,-0.39283461393714303
2023-07-18,1977.199951171875,1978.4000244140625,1963.4000244140625,1968.800048828125,83,1951.6285574776787,1939.3966552734375,1.2702277426602349
2023-07-19,1977.5,1977.5,1973.0,1977.0,35,1959.1285574776787,1940.0466552734374,0.015175441813419788
2023-07-20,1968.300048828125,1973.699951171875,1965.5999755859375,1973.699951171875,638,1964.414271763393,1940.139990234375,-0.46523141197850615
2023-07-21,1964.300048828125,1964.300048828125,1961.800048828125,1961.800048828125,50,1965.5714285714287,1940.8599934895833,-0.2032210486598074
2023-07-24,1960.300048828125,1965.5,1960.300048828125,1965.300048828125,2,1965.7285853794642,1940.7499959309896,-0.20363487759348375
2023-07-25,1962.0999755859375,1962.5,1953.0,1953.0,19,1966.0142996651787,1940.7466634114583,0.09181894164052018
2023-07-26,1968.9000244140625,1972.0,1966.199951171875,1966.199951171875,51,1968.3714425223213,1941.1999959309896,0.3465699461157268
2023-07-27,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,194253,1963.8285958426338,1941.2266642252605,-1.1935598409570591
2023-07-28,1960.4000244140625,1962.199951171875,1944.199951171875,1945.5,23155,1961.3857421875,1941.3966634114583,0.7710496459214289
2023-07-31,1970.5,1971.5999755859375,1950.0,1959.199951171875,1025,1961.7000209263392,1941.8199951171875,0.5151997276145792
2023-08-01,1940.699951171875,1965.4000244140625,1940.699951171875,1964.9000244140625,688,1958.328578404018,1941.2299926757812,-1.512308999143619
2023-08-02,1937.4000244140625,1953.5999755859375,1933.199951171875,1948.4000244140625,652,1955.0571463448662,1941.2933268229167,-0.170037967786818
2023-08-03,1932.0,1936.5,1928.0,1934.199951171875,773,1950.7571498325892,1941.2499918619792,-0.27872531981079085
2023-08-04,1939.5999755859375,1945.0,1920.0,1934.9000244140625,290,1946.5714285714287,1942.146659342448,0.3933734775329878
2023-08-07,1933.5,1941.0,1929.800048828125,1941.0,376,1944.8714250837054,1942.62666015625,-0.31449657984733426
2023-08-08,1924.0999755859375,1933.199951171875,1923.0,1931.699951171875,555,1939.6857038225446,1942.6399943033855,-0.4861662484645701
2023-08-09,1915.4000244140625,1928.800048828125,1913.699951171875,1925.4000244140625,451,1931.8142787388392,1942.686661783854,-0.4521569191967556
2023-08-10,1914.4000244140625,1927.800048828125,1911.4000244140625,1921.0999755859375,178,1928.0571463448662,1942.756660970052,-0.0522084153312008
2023-08-11,1912.9000244140625,1916.5999755859375,1911.800048828125,1913.0,57,1924.5571463448662,1942.8799967447917,-0.07835353013323498
2023-08-14,1910.5999755859375,1912.5999755859375,1903.300048828125,1909.300048828125,46,1921.5,1942.5299967447916,-0.12023884148516517
2023-08-15,1902.5,1907.699951171875,1895.0,1906.0,73,1916.2000034877233,1941.889998372396,-0.4239493190328014
2023-08-16,1896.0999755859375,1904.5,1890.300048828125,1904.5,22,1910.857142857143,1941.1066650390626,-0.33640075763797794
2023-08-17,1884.0999755859375,1902.4000244140625,1884.0,1893.699951171875,245,1905.142857142857,1940.2866658528646,-0.6328780209119422
2023-08-18,1886.0999755859375,1891.800048828125,1886.0999755859375,1891.800048828125,19,1900.9571358816963,1938.95,0.10615147953483284
2023-08-21,1893.300048828125,1893.5999755859375,1893.300048828125,1893.5999755859375,876,1897.9428536551338,1937.8933349609374,0.38174398681865007
2023-08-22,1896.4000244140625,1896.800048828125,1892.800048828125,1894.5999755859375,46,1895.5857107979912,1936.730000813802,0.16373398330900013
2023-08-23,1918.5,1918.5,1909.5999755859375,1909.5999755859375,547,1896.7142857142858,1935.4733357747396,1.165364654156531
2023-08-24,1918.199951171875,1920.800048828125,1918.199951171875,1920.0,337,1898.9571358816963,1934.106669108073,-0.015639761695329657
2023-08-25,1911.0999755859375,1919.800048828125,1911.0999755859375,1919.800048828125,195,1901.0999930245537,1932.4733357747396,-0.3701374083343034
2023-08-28,1917.9000244140625,1921.5,1915.5,1915.5,99,1905.9285714285713,1931.3233357747397,0.35581858170659064
2023-08-29,1936.5,1936.5,1916.9000244140625,1917.9000244140625,1674,1913.1285749162946,1929.966670735677,0.9698094451831452
2023-08-30,1944.300048828125,1946.4000244140625,1934.5999755859375,1936.0,396,1920.4142892020088,1928.8600056966145,0.40279105748128874
2023-08-31,1938.199951171875,1944.4000244140625,1938.199951171875,1944.4000244140625,491,1926.385707310268,1927.856669108073,-0.3137426067507776
2023-09-01,1939.800048828125,1950.0,1936.5999755859375,1950.0,167,1929.4285714285713,1927.0400024414062,0.08255586093077749
2023-09-05,1926.199951171875,1934.4000244140625,1924.699951171875,1934.4000244140625,113,1930.5714285714287,1925.9033325195312,-0.7011082232143528
2023-09-06,1918.0999755859375,1925.300048828125,1916.300048828125,1924.0999755859375,24,1931.5714285714287,1924.4366658528645,-0.4205158234486306
2023-09-07,1917.5,1921.5,1917.5,1917.5999755859375,41,1931.5142822265625,1922.7233317057292,-0.031279682684648424
2023-09-08,1918.4000244140625,1924.699951171875,1918.4000244140625,1924.0,105,1928.9285714285713,1921.823331705729,0.04693738795631397
2023-09-11,1923.300048828125,1928.300048828125,1921.800048828125,1923.0,50,1925.9285714285713,1920.5866658528646,0.2554224536959637
2023-09-12,1911.300048828125,1920.800048828125,1911.300048828125,1920.800048828125,365,1922.085728236607,1918.6133341471354,-0.6239276085554968
2023-09-13,1909.0999755859375,1914.5999755859375,1908.9000244140625,1910.300048828125,15,1917.7000034877233,1917.5600016276042,-0.11510873154303436
2023-09-14,1910.0,1910.0,1903.0,1903.0,169,1915.3857247488838,1916.6466674804688,0.047143912082781014
2023-09-15,1923.699951171875,1927.300048828125,1923.5,1923.5,8,1916.1857212611608,1916.369999186198,0.7172749304646509
2023-09-18,1931.5,1931.5,1926.4000244140625,1928.199951171875,19,1918.1857212611608,1916.1,0.40547117669642585
2023-09-19,1932.0,1934.0,1932.0,1934.0,6,1920.1285749162946,1916.05,0.025886616619197333
2023-09-20,1945.5999755859375,1945.5999755859375,1929.199951171875,1945.5999755859375,119,1923.3142787388392,1916.7666666666667,0.7039324837441852
2023-09-21,1919.199951171875,1924.0,1919.199951171875,1924.0,9,1924.442836216518,1916.893330891927,-1.35690916659843
2023-09-22,1925.4000244140625,1925.4000244140625,1925.4000244140625,1925.4000244140625,1,1926.7714146205358,1917.2599975585938,0.32305509586958436
2023-09-25,1916.5999755859375,1916.5999755859375,1916.5999755859375,1916.5999755859375,114,1927.7142682756696,1917.3833292643228,-0.45705041635714094
2023-09-26,1900.4000244140625,1905.0999755859375,1900.4000244140625,1905.0,161,1924.385707310268,1917.043330891927,-0.8452442543166794
2023-09-27,1871.5999755859375,1871.5999755859375,1871.5999755859375,1871.5999755859375,12251,1915.8285609654017,1916.013330078125,-1.515472977169885
2023-09-28,1860.4000244140625,1878.199951171875,1856.699951171875,1875.5,4654,1905.5999930245537,1914.823331705729,-0.5984158643926429
2023-09-29,1848.0999755859375,1872.300048828125,1846.0,1864.300048828125,1605,1891.671421595982,1913.6233317057292,-0.6611507561121943
2023-10-02,1830.0,1845.9000244140625,1826.699951171875,1844.0999755859375,2309,1878.9285714285713,1911.7533325195313,-0.9793829243571639
2023-10-03,1824.5999755859375,1830.9000244140625,1816.800048828125,1825.0,310,1864.528564453125,1909.463330078125,-0.29508330131489124
2023-10-04,1818.5,1828.199951171875,1816.4000244140625,1821.800048828125,357,1850.5142822265625,1906.8666625976562,-0.3343185173494634
2023-10-05,1816.5999755859375,1826.300048828125,1815.5999755859375,1826.300048828125,393,1838.5428466796875,1903.4699951171874,-0.10448305823824722
2023-10-06,1830.199951171875,1831.800048828125,1809.4000244140625,1819.0,390,1832.6285574776787,1900.5366617838542,0.748649992772954
2023-10-09,1849.5,1861.5,1842.5,1842.5,232,1831.0714111328125,1898.483329264323,1.054532255656948
2023-10-10,1861.0,1861.4000244140625,1852.800048828125,1857.0,236,1832.914271763393,1896.5866617838542,0.621789672884554
2023-10-11,1872.800048828125,1874.5999755859375,1869.0999755859375,1869.5,65,1839.028564453125,1894.463330078125,0.634070329292058
2023-10-12,1869.300048828125,1881.199951171875,1867.0,1874.699951171875,46,1845.4142892020088,1891.963330078125,-0.18688594130430447
2023-10-13,1927.4000244140625,1930.0999755859375,1877.5,1877.5,43,1860.971435546875,1891.6033325195312,3.108113950051017
2023-10-16,1921.0999755859375,1921.0999755859375,1910.300048828125,1910.4000244140625,53,1875.9000069754463,1890.9799967447916,-0.3268677362417427
2023-10-17,1922.699951171875,1925.800048828125,1914.300048828125,1914.300048828125,103,1889.114292689732,1890.863330078125,0.08328434783564376
2023-10-18,1955.300048828125,1957.9000244140625,1935.0,1935.0,67,1904.2285853794642,1892.1033325195312,1.6955374465152717
2023-10-19,1968.4000244140625,1977.699951171875,1945.699951171875,1950.0999755859375,1945,1919.5714460100446,1893.8,0.6699726517057414
2023-10-20,1982.5,1988.5999755859375,1980.4000244140625,1981.0999755859375,557,1935.2428676060267,1895.9366658528645,0.7163165723966358
2023-10-23,1976.300048828125,1978.9000244140625,1972.9000244140625,1976.199951171875,127,1950.5285818917412,1897.7033325195312,-0.31273398092686033
2023-10-24,1975.0,1975.0,1970.300048828125,1970.300048828125,10,1957.328578404018,1899.8266642252604,-0.06578195597859438
2023-10-25,1984.0999755859375,1985.300048828125,1971.199951171875,1971.199951171875,97,1966.328578404018,1902.3266642252604,0.46075825751581423
2023-10-26,1987.199951171875,1988.199951171875,1980.4000244140625,1988.199951171875,521,1975.5428641183037,1904.8999959309897,0.15624089632992888
2023-10-27,1988.5999755859375,1988.5999755859375,1988.5999755859375,1988.5999755859375,372,1980.2999965122767,1907.063330078125,0.07045211596532486
2023-10-30,1996.199951171875,2004.0999755859375,1992.5,2004.0999755859375,157,1984.2714146205358,1909.2199951171874,0.38217719396773653
2023-10-31,1985.199951171875,2001.0,1983.699951171875,1996.5,84,1984.6571219308037,1910.9933268229167,-0.5510470027585423
2023-11-01,1978.800048828125,1990.5,1977.800048828125,1990.5,41,1985.0142647879463,1912.0999959309895,-0.32238074255301896
2023-11-02,1985.5999755859375,1990.300048828125,1979.5,1989.0999755859375,39,1986.5285470145088,1914.313330078125,0.3436389018607322
2023-11-03,1991.5,1991.5,1989.0,1989.0,12,1987.585693359375,1916.5166625976562,0.2971406369161267
2023-11-06,1981.5999755859375,1981.5999755859375,1977.4000244140625,1981.5999755859375,130,1986.7856968470983,1918.683329264323,-0.4971139550119297
2023-11-07,1966.800048828125,1966.800048828125,1960.699951171875,1966.5,20,1983.671421595982,1920.8966634114583,-0.7468675282677251
2023-11-08,1951.5,1967.800048828125,1947.699951171875,1967.800048828125,43,1977.2857142857142,1923.5599975585938,-0.7779158251110085
2023-11-09,1964.199951171875,1964.199951171875,1945.300048828125,1951.699951171875,10,1974.2857142857142,1927.0199951171876,0.650778948084807
2023-11-10,1932.5999755859375,1959.5999755859375,1932.5999755859375,1959.5999755859375,375,1967.6857038225446,1929.8366617838542,-1.6087962718400628
2023-11-13,1945.5,1947.199951171875,1934.0,1939.9000244140625,191,1961.9571358816963,1933.686661783854,0.6674958386125196
2023-11-14,1961.800048828125,1965.800048828125,1961.800048828125,1965.800048828125,2,1957.7142857142858,1938.2599975585938,0.8378334015998412
2023-11-15,1960.0999755859375,1962.800048828125,1960.0,1962.800048828125,6,1954.642857142857,1942.9799967447916,-0.08665884391241274
2023-11-16,1983.9000244140625,1983.9000244140625,1964.5999755859375,1965.300048828125,39,1957.0857107979912,1948.5566650390624,1.2142262703212614
2023-11-17,1981.5999755859375,1984.0,1979.800048828125,1982.5,32,1961.385707310268,1953.6033325195312,-0.11593572255760298
2023-11-20,1977.699951171875,1979.4000244140625,1969.699951171875,1978.699951171875,182,1963.3142787388392,1957.8766642252604,-0.19681189251676834
2023-11-21,1999.300048828125,2005.5,1988.5,1990.699951171875,16,1972.8428606305804,1962.4866658528647,1.092182747107362
2023-11-22,1991.4000244140625,1999.4000244140625,1991.0,1999.0999755859375,6075,1979.4000069754463,1966.4399983723958,-0.3951395098846233
2023-11-24,2002.199951171875,2002.199951171875,1991.5,1991.9000244140625,63,1985.171421595982,1970.8699951171875,0.5423283431459369
2023-11-27,2011.800048828125,2011.800048828125,2011.699951171875,2011.699951171875,228,1992.5571463448662,1973.683329264323,0.47947746930225854
2023-11-28,2039.699951171875,2042.699951171875,2039.699951171875,2040.5999755859375,174665,2000.528564453125,1977.6366617838542,1.3868128872947194
2023-11-29,2047.0999755859375,2052.10009765625,2036.0,2041.699951171875,15290,2009.885707310268,1981.783329264323,0.362799656381374
2023-11-30,2038.0999755859375,2047.0999755859375,2033.0999755859375,2046.0999755859375,2506,2018.5142822265625,1984.5433268229167,-0.43964633419645294
2023-12-01,2071.0,2073.199951171875,2036.0,2038.300048828125,614,2028.7571323939733,1987.9633260091146,1.6142497820600843
2023-12-04,2024.0999755859375,2130.199951171875,2021.0,2075.300048828125,1071,2033.4285539899554,1989.349991861979,-2.2646076491580125
2023-12-05,2018.5,2037.0,2010.199951171875,2035.0999755859375,289,2035.7571323939733,1990.7566569010417,-0.27666496978818733
2023-12-06,2030.5,2035.800048828125,2019.0,2019.9000244140625,417,2038.4285539899554,1992.6066569010416,0.5945008669804297
2023-12-07,2029.9000244140625,2034.9000244140625,2024.0,2029.199951171875,67,2037.028564453125,1994.1333251953124,-0.02954816970881513
2023-12-08,1998.300048828125,2033.0999755859375,1995.0,2031.699951171875,449,2030.0571463448662,1994.503328450521,-1.5567257109156851
2023-12-11,1978.0,2004.199951171875,1977.199951171875,2004.0999755859375,651,2021.471435546875,1994.1499959309897,-1.0158659026220707
2023-12-12,1977.800048828125,1994.199951171875,1977.800048828125,1984.199951171875,95,2008.1571568080358,1993.5366658528646,-0.010108754897619754
2023-12-13,1982.300048828125,2024.800048828125,1975.0,1978.5,2252,2002.1857386997767,1993.4400024414062,0.22752552780380686
2023-12-14,2030.199951171875,2040.0999755859375,2024.300048828125,2024.699951171875,236,2003.8571602957588,1995.1533325195312,2.416380021383091
2023-12-15,2021.0999755859375,2043.4000244140625,2018.300048828125,2032.5999755859375,261,2002.5142996651787,1996.3366658528646,-0.44823050954585497
2023-12-18,2026.300048828125,2032.800048828125,2024.0,2024.300048828125,100,2002.0000174386162,1997.4966674804687,0.2572892635199775
2023-12-19,2038.4000244140625,2042.699951171875,2025.199951171875,2025.199951171875,498,2007.7285853794642,1999.3900024414063,0.5971462909915681
2023-12-20,2034.5,2037.0999755859375,2030.300048828125,2037.0999755859375,258,2015.800013950893,2001.6466674804688,-0.19132772602784565
2023-12-21,2039.0999755859375,2044.5,2033.0,2035.800048828125,228,2024.5571463448662,2004.5666666666666,0.2260985788123726
2023-12-22,2057.10009765625,2068.699951171875,2052.199951171875,2055.699951171875,202,2035.2428676060267,2007.6633382161458,0.8827483833959704
2023-12-26,2058.199951171875,2060.800048828125,2054.199951171875,2060.0,64,2039.2428676060267,2011.8500040690103,0.05346621279529451
2023-12-27,2081.89990234375,2081.89990234375,2064.800048828125,2067.300048828125,586,2047.9285714285713,2016.3966674804688,1.151489249544535
2023-12-28,2073.89990234375,2087.300048828125,2066.5,2081.60009765625,338,2054.7285505022323,2020.1333292643228,-0.3842643919140354
2023-12-29,2062.39990234375,2068.89990234375,2062.10009765625,2068.0,47,2058.1571044921875,2023.5433268229167,-0.5545108511265995
2024-01-02,2064.39990234375,2073.699951171875,2057.10009765625,2063.5,61,2062.4285191127233,2026.2266560872397,0.09697440335054708
2024-01-03,2034.199951171875,2044.0,2034.199951171875,2034.199951171875,54,2061.728515625,2027.9799886067708,-1.462892491788459
2024-01-04,2042.300048828125,2044.5,2038.0,2041.5999755859375,88,2059.6142229352677,2030.1333251953124,0.3981957452896312
2024-01-05,2042.4000244140625,2048.10009765625,2042.4000244140625,2044.5,12,2057.357090541295,2031.5699910481771,0.004895244750890981
2024-01-08,2026.5999755859375,2033.699951171875,2019.0999755859375,2019.0999755859375,10,2049.457101004464,2032.7433227539063,-0.7736020681187505
2024-01-09,2026.4000244140625,2035.800048828125,2026.4000244140625,2035.800048828125,27,2042.6714041573662,2033.5499918619792,-0.009866336439545709
2024-01-10,2021.699951171875,2035.5999755859375,2021.699951171875,2029.0,538,2036.8571254185267,2033.879988606771,-0.23194202455394386
2024-01-11,2014.300048828125,2025.0999755859375,2014.300048828125,2025.0999755859375,97,2029.7000034877233,2033.0333251953125,-0.3660237682382439
2024-01-12,2046.699951171875,2057.0,2031.0999755859375,2031.0999755859375,390,2031.4857177734375,2033.0199910481772,1.6084943433625654
2024-01-16,2026.0,2054.800048828125,2026.0,2051.699951171875,46,2029.1571393694196,2032.6166585286458,-1.011381817839141
2024-01-17,2002.5999755859375,2026.5,2002.5999755859375,2026.5,764,2023.4714181082588,2030.3366577148438,-1.1549863975351626
2024-01-18,2018.5999755859375,2018.5999755859375,2009.5,2012.800048828125,1474,2022.3285609654017,2030.1533243815104,0.7989613599849621
2024-01-19,2026.5,2036.0,2019.5,2023.199951171875,50,2022.3428431919642,2030.419991048177,0.3913615629451028
2024-01-22,2019.800048828125,2021.300048828125,2019.800048828125,2021.300048828125,12,2022.0714285714287,2030.0633260091147,-0.33061688486922813
2024-01-23,2023.699951171875,2030.300048828125,2022.5,2030.300048828125,15,2023.414271763393,2029.8566569010416,0.19308358498222322
2024-01-24,2013.9000244140625,2033.199951171875,2013.9000244140625,2023.199951171875,253,2018.7285679408483,2030.3766560872396,-0.4842578936733011
2024-01-25,2016.9000244140625,2022.4000244140625,2012.0999755859375,2012.0999755859375,548,2017.4285714285713,2031.6733235677084,0.14896469356133757
2024-01-26,2016.800048828125,2022.4000244140625,2016.800048828125,2021.699951171875,49,2019.4571533203125,2032.9733235677083,-0.004956893486407488
2024-01-29,2025.199951171875,2025.199951171875,2025.199951171875,2025.199951171875,150708,2020.4000069754463,2034.4033203125,0.4164965361157513
2024-01-30,2031.5,2048.5,2028.0999755859375,2032.5,26907,2021.114292689732,2034.4466552734375,0.3110828056498649
2024-01-31,2048.39990234375,2055.0,2030.0,2035.4000244140625,2007,2025.199986049107,2035.3566528320312,0.8318928055008667
2024-02-01,2053.0,2064.5,2029.0,2040.199951171875,947,2029.385707310268,2036.246651204427,0.2245702926946258
2024-02-02,2036.0999755859375,2055.89990234375,2027.699951171875,2054.800048828125,888,2032.55712890625,2036.1699829101562,-0.8231867712646168
2024-02-05,2025.699951171875,2040.800048828125,2013.800048828125,2038.9000244140625,412,2033.8142613002233,2035.8766479492188,-0.5107816187203462
2024-02-06,2034.5,2037.300048828125,2025.9000244140625,2025.9000244140625,249,2036.3428257533483,2035.7233154296875,0.43442015304557824
2024-02-07,2035.199951171875,2039.5,2032.699951171875,2032.800048828125,71,2037.7713971819196,2034.993310546875,0.03440408807446893
2024-02-08,2032.199951171875,2036.699951171875,2020.300048828125,2028.0,341,2037.8713902064733,2034.1266438802083,-0.14740566391389098
2024-02-09,2023.300048828125,2032.0,2020.0,2032.0,62,2034.2856968470983,2032.1733154296876,-0.43794422584342296
2024-02-12,2018.199951171875,2025.5,2011.5999755859375,2025.5,317,2029.3142613002233,2030.316650390625,-0.25206828118271574
2024-02-13,1992.9000244140625,2025.800048828125,1990.0,2025.0999755859375,198,2023.1428397042412,2027.9999877929688,-1.2535887112236854
2024-02-14,1990.300048828125,1993.5,1984.800048828125,1990.300048828125,1916,2018.0857107979912,2025.5299926757812,-0.13046191751149294
